date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
1974-01-01,1.0,1.2095001,-3.9405,-1.6279998,-2.615206,-9.347763,-6.263546,0,0,0.0,0.0,0.0,0.0,16.595179,29.519999,53.33299,5.45,0.63695204
1974-01-02,2.0,-0.44050002,-4.1905003,-2.5342495,-7.0426035,-10.584426,-8.725637,0,0,0.0,0.0,0.0,0.0,25.264202,49.68,47.123363,5.5,1.18061
1974-01-03,1.0,0.7595,-4.6405,-2.2009168,-3.2403975,-9.6539345,-6.773499,0,0,0.0,0.0,0.0,0.0,17.673029,33.839996,62.702984,5.54,0.7402431
1974-01-04,0.0,1.2595,-4.7405,-2.1238334,-3.8554344,-9.639334,-7.336088,0,0,0.0,0.0,0.0,0.0,21.096123,45.0,41.982567,5.73,0.9522579
1974-01-05,1.0,-0.7405,-5.3405,-3.0175836,-5.951634,-11.345201,-8.649396,0,0,0.0,0.0,0.0,0.0,21.533897,41.039997,42.725307,5.85,1.0959636
1974-01-06,1.0,0.9095,-4.5905,-2.028,-2.95221,-8.906609,-6.054215,0,0,0.0,0.0,0.0,0.0,8.14587,18.0,60.983524,5.6,0.5746708
1974-01-07,2.0,1.7095001,-4.8905,-1.8717495,-2.3100717,-8.878369,-5.7336135,0,0,0.0,0.0,0.0,0.0,11.384198,21.96,52.682575,5.59,0.44709668
1974-01-08,3.0,1.4595001,-3.7405,-1.7821666,-2.4378133,-7.680092,-5.7537036,0,0,0.0,0.0,0.0,0.0,9.0,14.4,48.052925,4.27,0.49887726
1974-01-09,3.0,-0.0905,-4.7905,-2.8009164,-3.8697011,-9.387973,-6.826921,0,0,0.0,0.0,0.0,0.0,11.019764,20.880001,33.840107,5.28,0.4581045
1974-01-10,3.0,0.45949998,-5.4905,-2.6863334,-4.4820795,-9.527807,-7.2575555,0,0,0.0,0.0,0.0,0.0,12.88981,27.72,32.79954,5.25,0.7179431
1974-01-11,3.0,0.40949997,-3.0405,-1.8738332,-4.820577,-8.484978,-7.000164,0,0,0.0,0.0,0.0,0.0,15.530151,30.239998,46.33643,3.77,0.9178978
1974-01-12,75.0,3.6095,-2.2405,-0.019666472,-2.3562245,-6.3818355,-4.358996,0,0,15.399999,6.5,6.23,18.0,29.215502,41.760002,354.9576,0.97,0.25346306
1974-01-13,63.0,5.6595,4.1095,4.6782503,1.9549112,-1.6359262,0.35114488,0,0,37.599995,37.599995,0.0,24.0,30.633865,62.639996,279.79398,0.41,0.13697618
1974-01-14,63.0,8.3095,5.1095,6.986583,3.9466457,1.4231219,2.6213305,0,0,32.399998,32.399998,0.0,24.0,31.92654,69.12,282.37592,1.95,0.21928702
1974-01-15,63.0,9.3595,6.1595,8.482416,5.5797977,2.6277676,4.256172,0,0,26.400002,26.400002,0.0,24.0,29.934166,61.920002,276.42142,2.25,0.27844232
1974-01-16,61.0,8.3595,4.6595,7.376166,5.344736,-0.2668693,4.0100393,0,0,24.500004,24.500004,0.0,24.0,26.121714,48.96,275.11478,0.87,0.21000493
1974-01-17,53.0,5.2595,-0.54050004,2.8886669,2.5519638,-3.7889295,-0.6708627,0,0,2.3999999,2.3999999,0.0,11.0,19.406637,34.92,318.96683,5.32,0.5343238
1974-01-18,61.0,7.4095,2.7595,4.9220004,3.652266,-1.7854366,0.5044698,0,0,19.399998,19.399998,0.0,19.0,24.627789,49.68,324.08817,1.34,0.37497726
1974-01-19,51.0,4.2595,-0.8405,2.1344998,1.5017118,-4.240838,-1.1812016,0,0,0.1,0.1,0.0,1.0,21.252197,40.68,230.15012,5.71,0.54677624
1974-01-20,71.0,3.4595,-0.1905,1.4865834,-0.123876095,-3.3688083,-1.856279,0,0,4.2,3.8000002,0.28,14.0,11.874544,23.759998,267.83896,4.97,0.47735476
1974-01-21,73.0,2.4095001,-2.1905,0.6678333,0.07139492,-5.8928504,-3.0559034,0,0,9.0,4.6,3.0800002,16.0,20.767975,37.44,326.23355,0.87,0.19709781
1974-01-22,55.0,5.0095,0.85950005,3.1261666,1.343965,-2.5236259,-0.36085048,0,0,11.4,11.4,0.0,24.0,21.349546,42.12,269.71497,1.02,0.14981852
1974-01-23,61.0,6.3595,3.5095,4.9199166,2.9672532,0.32750034,1.6225281,0,0,22.000004,22.000004,0.0,24.0,19.083395,36.719997,276.68765,0.46,0.12686877
1974-01-24,63.0,6.3095,5.2095,5.813667,3.2841363,0.9039049,2.4777021,0,0,43.8,43.8,0.0,23.0,19.64228,38.519997,290.73328,0.49,0.13457474
1974-01-25,53.0,5.6095,3.2595,4.3053336,2.8049378,0.32708645,1.5395793,0,0,8.699999,8.699999,0.0,22.0,18.204042,32.399998,242.41425,3.07,0.3680885
1974-01-26,55.0,4.3095,1.0595,2.6907504,0.9459467,-1.9285946,-0.31888807,0,0,5.6000004,5.6000004,0.0,10.0,13.849476,25.56,257.30862,3.14,0.3386437
1974-01-27,55.0,6.7595,2.8595,4.6115837,2.901556,-0.87113833,0.7629435,0,0,10.400001,10.400001,0.0,21.0,21.734581,45.0,256.63474,2.35,0.3119621
1974-01-28,53.0,6.0595,3.8095002,4.736583,1.1354036,-0.4496429,0.29417023,0,0,4.5999994,4.5999994,0.0,22.0,23.950148,42.12,234.79774,1.67,0.4744628
1974-01-29,61.0,5.9095,1.5595,4.219917,0.043676376,-3.33785,-1.1405534,0,0,12.000001,12.000001,0.0,18.0,30.802622,62.279995,221.24858,1.67,0.62205905
1974-01-30,73.0,2.5595,-1.3905,0.8782501,-0.74425054,-4.479008,-2.7678077,0,0,0.8,0.0,0.56000006,4.0,14.917212,28.08,142.0012,5.58,0.6982236
1974-01-31,75.0,3.3595,0.3095,1.9574167,0.64900637,-5.2299747,-2.5382993,0,0,33.9,18.1,11.06,24.0,22.553934,45.0,341.42563,2.06,0.39781228
1974-02-01,53.0,5.6595,2.2595,3.9574168,2.159946,-1.7407699,0.029780746,0,0,4.4999995,4.4999995,0.0,14.0,19.201874,40.68,238.50385,4.25,0.50569683
1974-02-02,71.0,4.4095,2.3095,3.2303333,0.3433795,-2.8462913,-0.994097,0,0,31.0,30.699999,0.21000001,23.0,23.795427,44.28,285.3349,0.48,0.14124201
1974-02-03,63.0,5.0595,4.3095,4.6115828,0.7110777,-0.727504,0.092268206,0,0,37.4,37.4,0.0,24.0,25.417631,46.079998,290.20096,0.67,0.1378956
1974-02-04,53.0,5.9595,2.4095001,4.2886667,1.7971396,-0.52110124,0.60983366,0,0,4.5999994,4.5999994,0.0,13.0,18.11841,37.8,216.70724,5.63,0.65692395
1974-02-05,3.0,5.1095,-1.0405,1.9845,2.5969143,-4.2140536,-0.7506532,0,0,0.0,0.0,0.0,0.0,6.489992,14.04,151.65019,7.88,0.7577634
1974-02-06,3.0,4.0095,-0.6405,1.5074167,1.2600737,-3.5054848,-1.1923274,0,0,0.0,0.0,0.0,0.0,5.692099,12.959999,17.676205,5.75,0.5972147
1974-02-07,3.0,4.4595,-0.44050002,1.6699165,2.241487,-3.4631665,-0.9714914,0,0,0.0,0.0,0.0,0.0,5.692099,11.159999,49.808037,6.99,0.70357907
1974-02-08,1.0,5.3095,-2.6905,1.222,3.0636792,-5.9603896,-1.5872985,0,0,0.0,0.0,0.0,0.0,6.28713,13.32,97.06251,8.7,0.81813604
1974-02-09,2.0,6.0595,-2.0905,1.8053333,3.3960085,-5.1488943,-1.0887381,0,0,0.0,0.0,0.0,0.0,6.489992,10.799999,105.91227,8.72,0.88382095
1974-02-10,0.0,7.0095,-2.1405,2.0032501,4.45611,-5.5236607,-0.90714127,0,0,0.0,0.0,0.0,0.0,6.519877,12.959999,102.42596,9.51,0.9842746
1974-02-11,51.0,4.4095,-0.89049995,2.05325,1.5155458,-4.2118645,-1.0884091,0,0,0.7,0.7,0.0,6.0,11.013882,21.599998,314.3744,3.97,0.47858426
1974-02-12,55.0,4.2595,1.9595001,3.1678333,0.91683006,-2.3502657,-0.17017587,0,0,15.900001,15.900001,0.0,24.0,16.831684,32.039997,332.99258,2.25,0.28554258
1974-02-13,55.0,3.9594998,2.1095,3.147,-0.46636343,-1.9192207,-1.3171952,0,0,15.100001,15.100001,0.0,21.0,27.841293,47.16,308.1999,1.16,0.19825539
1974-02-14,61.0,6.4595,3.5595,4.922,3.7094688,-1.2446022,1.1092213,0,0,12.7,12.7,0.0,19.0,31.087412,58.32,289.89383,5.32,0.6370489
1974-02-15,55.0,7.7095,2.9595,4.8074164,3.9931011,-0.5614054,1.2240338,0,0,5.1,5.1,0.0,14.0,17.581125,34.2,9.164465,5.86,0.81921285
1974-02-16,61.0,7.7595,2.9095001,4.86575,5.186739,0.23076105,2.1226919,0,0,10.000001,10.000001,0.0,17.0,15.84409,30.960001,13.940707,7.65,0.89312047
1974-02-17,55.0,5.5095,1.3595,3.4532502,2.5894823,-1.5748179,0.41007987,0,0,8.299999,8.299999,0.0,17.0,13.009903,27.0,320.38373,3.44,0.4464579
1974-02-18,61.0,6.3595,2.5095,3.9845,3.798315,-1.7541883,0.70903724,0,0,20.5,20.5,0.0,24.0,16.992609,33.12,333.69785,3.63,0.46636254
1974-02-19,53.0,6.2095,1.0095,4.061583,3.8165016,-1.8954391,1.1549329,0,0,3.2,3.2,0.0,13.0,11.019764,24.84,232.76509,8.85,0.9006228
1974-02-20,51.0,7.4095,1.3595,4.3907495,3.733427,-1.6045415,0.8653675,0,0,1.1000001,1.1000001,0.0,11.0,17.339897,37.44,339.43427,7.12,1.0389296
1974-02-21,61.0,6.3595,1.5595,4.1178336,1.929853,-1.3999891,0.19782257,0,0,10.599999,10.599999,0.0,21.0,21.313093,40.32,321.76184,3.78,0.7444123
1974-02-22,71.0,4.6095,0.6595,2.2553334,0.6118846,-2.695939,-1.2487029,0,0,5.7,5.3999996,0.21000001,19.0,12.682018,29.16,265.3593,9.26,0.8847157
1974-02-23,51.0,3.7095,-0.1905,1.7949166,-0.14523649,-4.0710697,-1.9174625,0,0,3.4,3.4,0.0,17.0,16.485485,31.68,348.44724,3.57,0.46429998
1974-02-24,55.0,8.5595,2.0095,4.9428334,5.202833,-1.2332289,1.4400302,0,0,3.4,3.4,0.0,6.0,14.973577,34.2,344.2316,6.78,1.0474958
1974-02-25,61.0,6.9095,2.4095001,4.330333,3.7688608,-1.0063748,0.96938825,0,0,14.2,14.2,0.0,24.0,20.724247,37.079998,295.60062,7.33,0.7967795
1974-02-26,75.0,3.4595,0.85950005,2.0949166,1.2891631,-2.1938357,-0.5782335,0,0,19.700003,14.000002,3.9900002,19.0,9.726664,22.68,309.0844,5.49,0.5770097
1974-02-27,73.0,4.7095,-0.44050002,2.3074167,0.82363605,-4.114603,-1.4584762,0,0,5.4,4.5999994,0.56,14.0,16.746773,29.519999,354.9838,7.54,0.90093285
1974-02-28,61.0,6.4595,2.2595,3.9386663,1.6518116,-1.911772,-0.5245413,0,0,18.000002,18.000002,0.0,24.0,26.7565,51.12,311.6682,6.91,0.6483214
1974-03-01,61.0,6.7095,2.8595,3.8990839,3.4125729,-0.70984864,0.48961386,0,0,13.2,13.2,0.0,23.0,17.10284,27.72,332.59244,4.97,0.63274556
1974-03-02,71.0,4.2595,-0.2405,2.3449166,0.40828323,-3.0065274,-0.91039056,0,0,2.2000003,2.1000001,0.07,15.0,10.805999,29.519999,193.44121,11.23,1.1865716
1974-03-03,73.0,3.1095,-1.1905,1.122,-0.10395336,-4.4394574,-2.2247615,0,0,4.8,2.5,1.6100001,10.0,8.225035,20.16,269.02487,7.14,0.8091243
1974-03-04,71.0,7.0095,1.0595,4.1386666,2.923829,-2.2864952,0.11344957,0,0,21.6,21.400002,0.14,24.0,21.325253,42.839996,265.691,2.69,0.38845783
1974-03-05,51.0,5.3095,0.85950005,3.1074164,0.8546829,-3.532948,-1.5423392,0,0,1.4000001,1.4000001,0.0,5.0,20.46941,43.92,196.35707,11.76,1.409312
1974-03-06,51.0,2.9095001,-1.7405,0.85324997,-0.6839409,-4.733151,-2.6440928,0,0,0.3,0.3,0.0,3.0,10.661107,28.08,207.10547,12.14,1.2250249
1974-03-07,73.0,1.2095001,-2.7405,-0.45091668,-2.7248428,-6.4521246,-4.6336904,0,0,5.3,2.3,2.1000001,16.0,15.807239,30.239998,308.21484,7.57,0.798229
1974-03-08,71.0,3.3095,-4.2905,0.25324997,-2.4566383,-8.75543,-4.3938694,0,0,1.2000002,0.5,0.48999998,10.0,23.86341,46.8,323.7299,8.56,1.0506346
1974-03-09,73.0,5.9095,1.8594999,3.872,0.21733713,-3.160756,-1.4987121,0,0,26.699999,24.499998,1.5400001,24.0,32.359974,57.96,314.2891,1.91,0.37738582
1974-03-10,61.0,6.9595,5.4595,6.4824166,3.947236,1.293211,2.7152512,0,0,26.199999,26.199999,0.0,24.0,30.261421,55.079998,304.45474,1.49,0.31101704
1974-03-11,55.0,10.6095,4.3595,6.7261662,7.0688543,1.1574001,3.937851,0,0,10.999998,10.999998,0.0,15.0,14.84318,35.28,336.65298,12.42,1.5797794
1974-03-12,61.0,8.0095,3.0095,5.3824162,3.5047054,-1.609436,1.5814415,0,0,5.6,5.6,0.0,18.0,24.344624,48.239998,322.99078,7.88,1.023714
1974-03-13,71.0,6.9095,1.8594999,3.8678331,2.9156108,-2.4538763,-0.14400244,0,0,11.700002,11.400002,0.21000001,23.0,21.188072,38.519997,271.9182,10.66,1.14824
1974-03-14,51.0,9.3595,-0.44050002,4.374083,5.45304,-4.8095474,0.6559719,0,0,0.1,0.1,0.0,1.0,13.089354,28.08,43.392864,14.0,1.7589762
1974-03-15,61.0,6.1095,2.5595,4.5428333,3.248919,-1.2882388,1.4028063,0,0,33.8,33.8,0.0,24.0,15.459054,27.72,10.16043,1.41,0.33749458
1974-03-16,63.0,9.8595,5.2095,7.782416,7.82716,1.8454456,5.1593165,0,0,32.600002,32.600002,0.0,24.0,19.373219,27.72,264.53854,3.78,0.5182938
1974-03-17,61.0,7.5595,1.7095001,4.372,4.819971,-1.2410796,1.7756015,0,0,7.1999993,7.1999993,0.0,15.0,8.39657,18.72,3.3659766,9.31,1.1089185
1974-03-18,2.0,8.3095,1.3095,4.7761664,6.025942,-1.4104297,2.455964,0,0,0.0,0.0,0.0,0.0,6.297428,19.08,132.13751,15.76,1.7379256
1974-03-19,1.0,9.959499,-0.6905,4.9740834,7.022565,-4.2636604,1.667087,0,0,0.0,0.0,0.0,0.0,13.783817,30.960001,88.53701,18.39,2.2152
1974-03-20,1.0,9.709499,-1.2405,4.749083,7.3395157,-4.430056,1.8783369,0,0,0.0,0.0,0.0,0.0,7.172949,16.56,79.99205,18.17,2.195158
1974-03-21,1.0,9.0595,-1.1405,4.35325,6.686187,-4.4248786,1.5792686,0,0,0.0,0.0,0.0,0.0,5.6920996,16.919998,50.710617,16.91,1.9975749
1974-03-22,3.0,9.3095,0.8095,5.0845,7.442194,-1.8912635,2.6664073,0,0,0.0,0.0,0.0,0.0,6.5693827,20.519999,213.46541,16.53,1.9313287
1974-03-23,2.0,8.8095,-0.5905,4.894916,7.0752344,-3.792295,2.5165136,0,0,0.0,0.0,0.0,0.0,6.763786,16.56,353.05594,14.3,1.6781021
1974-03-24,2.0,10.7595,0.7595,5.7011666,9.048257,-2.320336,3.4231186,0,0,0.0,0.0,0.0,0.0,6.8777895,15.119999,47.529552,16.43,2.048568
1974-03-25,61.0,8.5095,3.7595,6.026167,6.0381985,0.4496355,3.1776798,0,0,11.000001,11.000001,0.0,13.0,14.404499,26.64,6.0976696,4.38,0.6939151
1974-03-26,55.0,8.3095,6.2595,7.0678344,5.322892,3.0726204,3.9587195,0,0,9.6,9.6,0.0,23.0,16.676977,29.88,348.50247,2.3,0.42073563
1974-03-27,61.0,9.959499,5.7595,7.944917,7.541806,3.196178,5.1605024,0,0,13.8,13.8,0.0,17.0,18.1041,38.16,333.53818,8.01,1.0236706
1974-03-28,61.0,7.8095,5.7095,6.5990834,3.694672,1.6086407,2.6959283,0,0,18.6,18.6,0.0,23.0,24.84,46.44,295.1819,5.66,0.6295432
1974-03-29,53.0,10.0095,5.0595,6.7240825,7.18192,1.3760319,3.894759,0,0,4.0999994,4.0999994,0.0,16.0,15.281989,34.2,343.8626,9.41,1.1380974
1974-03-30,53.0,10.959499,3.3595,6.8907495,7.8530035,0.61382675,3.7519705,0,0,3.8000002,3.8000002,0.0,12.0,20.523157,39.6,213.77342,14.7,1.8253071
1974-03-31,53.0,10.0095,4.0095,6.582416,7.1934376,0.6582308,3.5666199,0,0,3.2000003,3.2000003,0.0,14.0,16.981165,31.68,293.37125,15.04,1.7349993
1974-04-01,61.0,7.9595,3.8595,5.367834,5.0244865,0.2091012,2.2029088,0,0,21.000002,21.000002,0.0,24.0,15.782622,28.8,307.15897,8.41,0.9228176
1974-04-02,55.0,7.3095,3.9594998,5.4740834,4.590515,1.1982656,2.698881,0,0,9.4,9.4,0.0,24.0,13.397612,27.72,290.85846,9.18,1.0040001
1974-04-03,53.0,8.7595,3.4095001,5.8594995,6.085573,0.8063793,3.2527363,0,0,6.9,6.9,0.0,23.0,13.627795,27.72,287.57132,11.37,1.2415603
1974-04-04,61.0,10.0095,3.6595001,5.857416,6.417591,0.8588238,2.9194431,0,0,8.799999,8.799999,0.0,10.0,14.168641,29.88,351.11942,9.05,1.2818998
1974-04-05,61.0,9.8595,4.9095,7.0678334,5.816146,1.3243647,3.659645,0,0,18.2,18.2,0.0,20.0,25.11758,47.88,333.0443,3.03,0.5598934
1974-04-06,53.0,8.959499,4.4095,6.405334,6.064021,0.8756199,3.2271292,0,0,6.499999,6.499999,0.0,21.0,14.799459,31.319998,286.81668,13.36,1.4960673
1974-04-07,53.0,10.0095,4.8095,6.9511666,8.042471,1.9578052,4.3468738,0,0,4.9,4.9,0.0,18.0,13.493999,24.84,296.09775,14.98,1.7315701
1974-04-08,51.0,13.5595,5.1095,8.694917,11.317921,1.2610688,5.91559,0,0,0.90000004,0.90000004,0.0,5.0,13.551501,24.84,53.8913,11.48,1.9259548
1974-04-09,51.0,12.909499,5.8595,9.463666,10.7312765,3.6013393,7.1244087,0,0,0.2,0.2,0.0,2.0,13.18308,26.28,220.77612,14.21,2.0798242
1974-04-10,51.0,10.1095,6.1095,7.8365827,6.913107,3.303792,5.0433755,0,0,2.4000003,2.4000003,0.0,16.0,15.021105,33.839996,267.6645,12.81,1.5995045
1974-04-11,61.0,10.159499,5.1095,7.2949176,5.6857653,0.45487547,2.9034307,0,0,17.5,17.5,0.0,18.0,23.795427,50.039997,230.95935,14.94,2.0139387
1974-04-12,3.0,8.909499,2.9095001,5.972,6.4282045,0.23195982,3.1678512,0,0,0.0,0.0,0.0,0.0,14.689589,29.519999,184.45322,18.85,2.3106174
1974-04-13,1.0,13.7595,0.40949997,7.642833,12.340458,-3.0231233,5.322283,0,0,0.0,0.0,0.0,0.0,8.049845,19.08,69.69386,23.8,3.157742
1974-04-14,2.0,17.5595,4.4595,10.930333,15.64691,0.90824175,8.562462,0,0,0.0,0.0,0.0,0.0,10.587918,18.72,24.524044,21.34,3.3094332
1974-04-15,61.0,9.959499,6.6095,8.2095,7.4927263,3.9511318,5.692881,0,0,8.5,8.5,0.0,14.0,13.084402,28.08,289.24652,10.43,1.3561828
1974-04-16,51.0,10.7595,5.4095,7.844916,8.668694,3.1730661,5.644766,0,0,0.4,0.4,0.0,4.0,9.107359,23.039999,254.45625,16.66,2.0926151
1974-04-17,3.0,13.8095,3.3595,8.532417,11.774689,0.5081301,6.0192733,0,0,0.0,0.0,0.0,0.0,12.245293,23.039999,114.37447,18.98,2.6976442
1974-04-18,51.0,12.1095,4.8595,8.747,9.641818,2.57719,6.197105,0,0,0.70000005,0.70000005,0.0,7.0,14.618837,27.72,235.86845,20.84,2.7622015
1974-04-19,53.0,9.159499,4.4095,6.647,6.599169,1.853992,3.9841578,0,0,5.4,5.4,0.0,13.0,14.471821,34.92,269.16428,10.59,1.2820516
1974-04-20,55.0,10.7595,5.3595,7.86575,8.913142,2.6178303,5.5537014,0,0,10.7,10.7,0.0,17.0,11.885453,24.84,251.84717,12.88,1.7119355
1974-04-21,53.0,10.5095,4.7095,7.924084,8.833785,1.8848276,5.64737,0,0,1.0,1.0,0.0,3.0,9.290511,19.8,320.03195,11.46,1.5904938
1974-04-22,61.0,10.0595,5.5595,7.8678327,8.045864,3.6415067,5.900816,0,0,8.200001,8.200001,0.0,24.0,9.826088,32.039997,302.73517,12.43,1.6263517
1974-04-23,53.0,13.909499,5.5095,9.519916,12.3853855,3.2825341,7.505695,0,0,1.7000002,1.7000002,0.0,5.0,15.575981,40.32,149.85536,24.03,3.0791185
1974-04-24,61.0,15.8595,6.8595,9.92825,14.982193,3.9545279,7.364525,0,0,6.4,6.4,0.0,9.0,22.725668,48.239998,309.76437,17.46,2.5634873
1974-04-25,61.0,6.9595,5.0095,5.972,4.3426228,3.065928,3.6746223,0,0,16.300001,16.300001,0.0,18.0,16.418526,29.519999,291.99652,3.64,0.51611906
1974-04-26,51.0,9.7595,5.7095,7.6803336,7.9846926,3.7741613,5.8024287,0,0,1.4000001,1.4000001,0.0,12.0,6.9527545,18.0,302.84903,10.68,1.4403985
1974-04-27,51.0,11.959499,5.8095,9.157416,9.887395,3.743732,7.273365,0,0,0.6,0.6,0.0,6.0,8.217153,19.44,231.53021,12.34,1.7751306
1974-04-28,51.0,12.409499,7.1595,9.6240835,10.754565,5.5476303,8.087857,0,0,0.4,0.4,0.0,4.0,6.9153743,20.519999,264.57004,13.61,1.9068339
1974-04-29,51.0,15.7595,5.7595,11.311582,15.038185,3.985937,10.261277,0,0,0.1,0.1,0.0,1.0,9.83268,21.599998,185.07947,23.35,3.3490415
1974-04-30,53.0,12.6095,6.9595,10.336582,10.455309,3.4391584,7.838033,0,0,3.2000003,3.2000003,0.0,11.0,20.371038,41.039997,238.04193,16.17,2.2316105
1974-05-01,51.0,8.459499,4.6595,6.7157497,6.1230288,1.9339519,4.123043,0,0,4.8999996,4.8999996,0.0,18.0,10.594036,24.48,265.82437,12.64,1.5459656
1974-05-02,51.0,11.3095,4.2095,7.7219996,9.042779,2.1208487,5.66262,0,0,1.0,1.0,0.0,7.0,6.638072,19.44,274.37466,15.61,2.1155577
1974-05-03,3.0,12.2595,3.6595001,8.576167,10.42231,1.2218819,6.654346,0,0,0.0,0.0,0.0,0.0,7.4128532,20.880001,284.15985,20.06,2.5959547
1974-05-04,1.0,16.6595,3.4595,10.938666,16.276394,1.0102553,9.757309,0,0,0.0,0.0,0.0,0.0,6.924738,19.08,139.26797,26.71,3.8325799
1974-05-05,55.0,16.3595,6.7595,11.922,15.187817,4.681473,10.453212,0,0,4.7,4.7,0.0,6.0,10.703569,26.28,282.3018,20.06,3.0780282
1974-05-06,61.0,15.1095,8.909499,11.896998,14.005554,7.849242,11.0447,0,0,10.5,10.5,0.0,17.0,9.19939,22.319998,274.76355,9.94,1.6631246
1974-05-07,61.0,12.0595,8.459499,10.407417,10.938988,6.094198,8.971107,0,0,21.599998,21.599998,0.0,24.0,10.805998,21.96,260.7946,6.02,0.9463853
1974-05-08,51.0,11.7595,6.0595,8.863666,9.646261,4.3213177,6.7894897,0,0,0.3,0.3,0.0,3.0,10.948973,26.64,254.8834,19.45,2.5969834
1974-05-09,61.0,10.3095,5.6595,7.9344997,8.016724,2.9806252,5.356693,0,0,10.100001,10.100001,0.0,21.0,12.904882,37.079998,262.92117,15.63,1.8997397
1974-05-10,53.0,11.3095,3.1595001,7.8490834,10.22994,0.23388243,5.6063156,0,0,1.8000001,1.8000001,0.0,8.0,10.464798,28.08,262.46063,23.81,2.9287338
1974-05-11,61.0,9.3595,5.6095,7.724083,8.29493,3.0394993,5.5785193,0,0,9.8,9.8,0.0,19.0,11.808878,21.96,311.55768,15.4,2.0097616
1974-05-12,53.0,10.5595,4.1095,7.2740827,8.029992,1.4080215,4.5259185,0,0,4.1000004,4.1000004,0.0,17.0,13.281023,32.399998,234.4148,19.25,2.5164065
1974-05-13,51.0,9.409499,5.0095,6.9532495,6.3262415,2.1707187,4.14185,0,0,2.8999999,2.8999999,0.0,14.0,12.979984,33.12,268.06027,16.12,1.9323092
1974-05-14,61.0,9.7595,4.3095,6.8011665,7.4445095,0.6074624,3.6070344,0,0,15.599998,15.599998,0.0,23.0,17.283749,38.519997,272.15463,19.66,2.2663853
1974-05-15,51.0,9.959499,3.7095,6.999083,7.772629,1.0631094,4.408556,0,0,2.3,2.3,0.0,13.0,11.923557,29.88,267.50015,22.36,2.5855732
1974-05-16,51.0,11.7595,3.0095,7.582416,10.732646,0.46909428,5.65673,0,0,0.70000005,0.70000005,0.0,5.0,7.24486,22.319998,118.141495,25.77,3.274572
1974-05-17,2.0,14.959499,2.6595001,9.813666,13.903603,0.44981194,8.022348,0,0,0.0,0.0,0.0,0.0,9.028754,28.08,156.13982,23.89,3.4072967
1974-05-18,51.0,14.159499,6.6095,10.626166,13.370499,4.5575333,8.742002,0,0,0.2,0.2,0.0,2.0,15.463246,30.239998,275.93402,22.93,3.0543602
1974-05-19,51.0,13.659499,8.409499,10.549083,12.65514,5.979212,8.582386,0,0,1.0,1.0,0.0,9.0,14.561099,31.319998,276.92462,18.6,2.5418773
1974-05-20,3.0,13.159499,6.6095,9.988667,12.04151,4.831192,8.228053,0,0,0.0,0.0,0.0,0.0,9.504273,24.119999,277.96368,22.01,2.948379
1974-05-21,2.0,15.2595,6.2595,11.1761675,14.244556,3.8932219,9.611743,0,0,0.0,0.0,0.0,0.0,9.449572,23.4,301.04538,24.92,3.495762
1974-05-22,61.0,12.659499,7.9595,10.067834,11.153514,5.712514,8.485574,0,0,11.4,11.4,0.0,12.0,12.849528,30.599998,309.83298,11.75,1.6692799
1974-05-23,61.0,11.659499,8.2595,9.484499,8.942028,6.2402315,7.391632,0,0,27.699999,27.699999,0.0,24.0,18.11841,32.760002,309.9284,8.03,1.0410681
1974-05-24,61.0,12.409499,9.6095,10.674083,10.760746,7.598959,8.94496,0,0,22.300001,22.300001,0.0,24.0,14.529915,30.239998,310.5696,5.81,0.865041
1974-05-25,61.0,13.1095,10.0595,11.744916,11.3791485,7.9351273,9.993186,0,0,20.800001,20.800001,0.0,20.0,17.654688,37.079998,275.8559,7.66,1.1355133
1974-05-26,51.0,13.8095,8.5595,11.088666,12.615562,6.9530125,9.491292,0,0,1.2000002,1.2000002,0.0,10.0,10.365251,25.56,245.59818,23.01,3.1426182
1974-05-27,51.0,13.5595,6.6595,10.301166,12.103754,5.147455,8.563291,0,0,0.1,0.1,0.0,1.0,9.028754,25.56,182.17049,26.81,3.569588
1974-05-28,1.0,15.1095,4.8595,11.174084,14.955843,2.618546,9.903135,0,0,0.0,0.0,0.0,0.0,8.905908,22.68,206.1017,29.79,4.156222
1974-05-29,53.0,14.8095,5.7595,10.986583,13.256388,4.0977345,9.41923,0,0,2.0,2.0,0.0,6.0,13.089354,30.960001,246.94595,25.72,3.4354188
1974-05-30,51.0,13.7595,6.9595,10.624084,13.45874,5.1936893,9.331723,0,0,2.0000002,2.0000002,0.0,12.0,9.0645685,25.199999,269.5441,22.71,2.9743075
1974-05-31,3.0,16.6095,5.8095,12.096999,16.078026,3.639203,10.848273,0,0,0.0,0.0,0.0,0.0,6.638072,19.08,149.8863,25.15,3.7516186
1974-06-01,61.0,16.209501,9.8595,12.444916,15.402348,8.623793,11.416631,0,0,12.499999,12.499999,0.0,12.0,8.891344,25.199999,281.08417,13.39,2.1521242
1974-06-02,53.0,15.2595,8.909499,12.1345,13.258507,7.4804306,10.572392,0,0,4.2999997,4.2999997,0.0,22.0,16.394829,34.56,250.07857,14.65,2.2919223
